time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,weather_code,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,relative_humidity_2m_max,relative_humidity_2m_min,city,country,latitude,longitude
2019-06-17,79.2,59.3,70.4,83.5,60.4,0.0,0.0,0.0,0.0,3,11.9,28.8,117,26.81,98,53,Des Moines,USA,41.5868,-93.625
2019-06-18,75.3,61.0,69.1,78.7,62.6,2.0,2.0,0.0,6.0,53,11.7,22.3,160,12.54,95,63,Des Moines,USA,41.5868,-93.625
2019-06-19,70.9,64.4,67.0,73.1,67.2,11.4,11.4,0.0,15.0,63,12.7,27.4,52,8.19,98,69,Des Moines,USA,41.5868,-93.625
2019-06-20,75.9,59.7,68.3,77.5,61.9,1.3,1.3,0.0,6.0,53,18.3,36.7,124,20.38,100,57,Des Moines,USA,41.5868,-93.625
2019-06-21,72.9,65.2,67.6,73.5,62.0,24.6,24.6,0.0,14.0,63,33.0,64.4,122,8.37,93,69,Des Moines,USA,41.5868,-93.625
2019-06-22,78.9,63.5,69.4,82.0,63.9,27.7,27.7,0.0,15.0,65,28.3,55.1,106,12.46,96,76,Des Moines,USA,41.5868,-93.625
2019-06-23,75.2,65.6,70.5,79.2,68.8,13.9,13.9,0.0,10.0,63,15.7,33.8,178,14.16,98,66,Des Moines,USA,41.5868,-93.625
2019-06-24,75.7,62.9,68.8,74.3,60.5,0.8,0.8,0.0,4.0,51,21.8,49.3,271,24.23,95,48,Des Moines,USA,41.5868,-93.625
2019-06-25,82.5,65.1,73.3,87.3,62.7,1.1,1.1,0.0,2.0,53,21.7,42.1,236,29.01,84,53,Des Moines,USA,41.5868,-93.625
2019-06-26,83.9,62.6,74.4,91.5,64.4,2.2,2.2,0.0,3.0,55,15.2,39.2,179,21.67,95,57,Des Moines,USA,41.5868,-93.625
2019-06-27,88.2,69.8,79.3,95.8,72.9,0.0,0.0,0.0,0.0,3,24.5,47.5,177,20.07,90,63,Des Moines,USA,41.5868,-93.625
2019-06-28,87.1,69.4,78.4,95.0,70.9,15.0,15.0,0.0,8.0,65,23.0,45.4,171,19.51,99,68,Des Moines,USA,41.5868,-93.625
2019-06-29,90.1,68.6,80.4,103.8,72.6,0.0,0.0,0.0,0.0,3,12.5,27.7,163,27.49,94,61,Des Moines,USA,41.5868,-93.625
2019-06-30,91.6,74.0,82.8,101.0,76.8,2.4,2.4,0.0,1.0,61,22.5,54.0,203,24.94,94,58,Des Moines,USA,41.5868,-93.625
2019-07-01,88.2,74.8,82.1,95.8,79.6,0.0,0.0,0.0,0.0,3,19.9,37.1,209,27.52,86,54,Des Moines,USA,41.5868,-93.625
2019-07-02,89.6,74.1,81.1,97.6,78.6,9.6,9.6,0.0,5.0,65,15.0,34.9,231,25.52,97,52,Des Moines,USA,41.5868,-93.625
2019-07-03,88.6,71.9,78.3,95.7,78.7,9.4,9.4,0.0,7.0,63,15.1,38.2,161,21.69,97,56,Des Moines,USA,41.5868,-93.625
2019-07-04,86.4,71.2,78.4,95.9,76.4,0.9,0.9,0.0,4.0,51,10.8,24.5,205,24.53,95,60,Des Moines,USA,41.5868,-93.625
2019-07-05,87.4,69.5,78.3,97.1,75.8,0.5,0.5,0.0,4.0,51,13.7,32.4,231,24.0,100,58,Des Moines,USA,41.5868,-93.625
2019-07-06,83.0,69.9,76.2,86.4,73.5,0.8,0.8,0.0,6.0,51,16.6,37.8,349,18.72,96,60,Des Moines,USA,41.5868,-93.625
2019-07-07,82.7,65.6,74.4,85.8,68.7,0.0,0.0,0.0,0.0,3,13.7,29.5,56,27.37,93,46,Des Moines,USA,41.5868,-93.625
2019-07-08,83.9,67.0,75.8,86.6,69.3,0.0,0.0,0.0,0.0,3,15.2,31.7,126,23.62,90,52,Des Moines,USA,41.5868,-93.625
2019-07-09,88.2,69.7,78.8,93.5,71.8,7.2,7.2,0.0,3.0,63,25.9,58.0,185,22.19,85,54,Des Moines,USA,41.5868,-93.625
2019-07-10,83.0,70.2,76.8,82.6,73.9,0.0,0.0,0.0,0.0,3,32.2,63.7,287,24.37,92,43,Des Moines,USA,41.5868,-93.625
2019-07-11,83.4,66.9,74.6,85.1,65.4,0.3,0.3,0.0,3.0,51,18.1,36.4,344,23.21,84,44,Des Moines,USA,41.5868,-93.625
2019-07-12,88.5,63.6,76.9,93.0,65.8,0.0,0.0,0.0,0.0,3,12.3,26.3,195,28.82,93,42,Des Moines,USA,41.5868,-93.625
2019-07-13,91.1,70.1,80.8,99.4,73.9,0.0,0.0,0.0,0.0,3,10.9,23.8,227,23.95,87,48,Des Moines,USA,41.5868,-93.625
2019-07-14,91.3,70.1,82.0,96.2,75.7,0.0,0.0,0.0,0.0,2,16.5,36.0,172,27.95,95,44,Des Moines,USA,41.5868,-93.625
2019-07-15,89.2,74.0,81.6,91.7,76.1,0.0,0.0,0.0,0.0,3,22.0,46.8,182,27.63,80,44,Des Moines,USA,41.5868,-93.625
2019-07-16,88.1,70.2,79.5,96.8,73.5,0.6,0.6,0.0,3.0,51,14.8,31.7,202,22.09,86,53,Des Moines,USA,41.5868,-93.625
2019-07-17,90.0,72.0,80.6,94.0,77.8,9.7,9.7,0.0,5.0,63,26.3,52.2,157,18.78,92,59,Des Moines,USA,41.5868,-93.625
2019-07-18,95.4,80.4,87.3,103.4,82.4,0.0,0.0,0.0,0.0,3,30.1,55.8,207,25.41,85,48,Des Moines,USA,41.5868,-93.625
2019-07-19,96.1,82.3,89.4,103.7,87.1,0.0,0.0,0.0,0.0,0,26.5,52.2,206,27.57,74,52,Des Moines,USA,41.5868,-93.625
2019-07-20,93.6,76.4,86.4,105.2,84.2,5.7,5.7,0.0,8.0,63,21.2,42.5,208,24.36,96,54,Des Moines,USA,41.5868,-93.625
2019-07-21,80.1,70.5,74.2,83.6,72.6,13.3,13.3,0.0,10.0,63,17.6,36.0,25,12.98,96,62,Des Moines,USA,41.5868,-93.625
2019-07-22,77.2,65.8,71.4,76.0,64.7,0.0,0.0,0.0,0.0,3,21.3,43.9,357,25.49,83,47,Des Moines,USA,41.5868,-93.625
2019-07-23,79.9,59.4,69.6,80.8,57.6,0.0,0.0,0.0,0.0,3,10.8,23.4,334,27.4,79,39,Des Moines,USA,41.5868,-93.625
2019-07-24,81.0,61.0,71.6,84.8,62.6,0.0,0.0,0.0,0.0,3,9.0,21.6,178,27.47,93,43,Des Moines,USA,41.5868,-93.625
2019-07-25,80.6,63.2,72.6,80.2,64.1,0.0,0.0,0.0,0.0,3,20.9,43.2,186,18.21,87,46,Des Moines,USA,41.5868,-93.625
2019-07-26,87.4,70.7,78.6,88.5,69.3,0.4,0.4,0.0,1.0,51,25.9,52.2,197,26.25,67,47,Des Moines,USA,41.5868,-93.625
2019-07-27,89.2,72.0,80.3,93.0,71.6,0.0,0.0,0.0,0.0,3,19.5,38.9,222,24.79,68,44,Des Moines,USA,41.5868,-93.625
2019-07-28,87.3,71.5,78.9,89.5,73.0,4.2,4.2,0.0,6.0,55,22.2,50.4,200,18.22,86,50,Des Moines,USA,41.5868,-93.625
2019-07-29,82.8,69.1,75.0,85.4,70.6,2.5,2.5,0.0,3.0,61,22.8,45.4,304,27.57,96,47,Des Moines,USA,41.5868,-93.625
2019-07-30,77.9,60.6,69.7,82.4,60.8,0.0,0.0,0.0,0.0,3,9.5,22.3,14,27.82,89,50,Des Moines,USA,41.5868,-93.625
2019-07-31,80.7,62.3,70.5,83.4,63.6,0.0,0.0,0.0,0.0,3,13.2,31.0,125,23.83,91,51,Des Moines,USA,41.5868,-93.625
2019-08-01,81.7,61.0,71.7,86.4,62.3,0.0,0.0,0.0,0.0,3,13.4,29.5,120,26.31,93,52,Des Moines,USA,41.5868,-93.625
2019-08-02,81.8,61.5,72.8,84.8,63.3,0.0,0.0,0.0,0.0,3,14.4,31.7,121,25.16,94,47,Des Moines,USA,41.5868,-93.625
2019-08-03,84.1,66.4,75.4,86.6,68.8,0.1,0.1,0.0,1.0,51,15.0,33.5,118,24.0,84,46,Des Moines,USA,41.5868,-93.625
2019-08-04,86.1,66.4,76.5,91.7,69.7,0.0,0.0,0.0,0.0,3,9.7,22.3,177,26.29,90,46,Des Moines,USA,41.5868,-93.625
2019-08-05,88.2,68.3,79.1,91.0,70.4,0.6,0.6,0.0,2.0,53,19.7,40.3,225,22.54,80,45,Des Moines,USA,41.5868,-93.625
2019-08-06,83.2,68.9,75.6,87.2,71.8,3.5,3.5,0.0,2.0,63,15.6,39.6,331,24.03,95,45,Des Moines,USA,41.5868,-93.625
2019-08-07,88.4,65.0,77.2,93.2,67.4,0.0,0.0,0.0,0.0,3,14.0,30.2,231,24.86,89,43,Des Moines,USA,41.5868,-93.625
2019-08-08,84.9,68.9,76.2,91.4,70.5,0.0,0.0,0.0,0.0,3,13.8,32.4,349,24.04,90,44,Des Moines,USA,41.5868,-93.625
2019-08-09,83.0,59.9,72.4,87.5,60.2,0.0,0.0,0.0,0.0,3,9.8,17.3,57,26.24,89,44,Des Moines,USA,41.5868,-93.625
2019-08-10,88.5,67.6,77.3,91.1,67.3,1.2,1.2,0.0,5.0,53,17.0,39.2,151,19.03,85,50,Des Moines,USA,41.5868,-93.625
2019-08-11,84.6,71.3,78.1,92.7,76.6,4.7,4.7,0.0,8.0,55,11.9,31.0,231,10.92,96,63,Des Moines,USA,41.5868,-93.625
2019-08-12,84.9,70.1,75.6,90.9,73.6,8.1,8.1,0.0,10.0,63,22.3,43.9,201,13.27,100,63,Des Moines,USA,41.5868,-93.625
2019-08-13,85.7,69.6,77.3,88.4,75.0,0.1,0.1,0.0,1.0,51,18.6,40.3,312,24.34,98,43,Des Moines,USA,41.5868,-93.625
2019-08-14,75.3,64.0,70.3,74.4,62.5,0.5,0.5,0.0,3.0,51,22.4,45.0,313,17.63,89,57,Des Moines,USA,41.5868,-93.625
2019-08-15,78.7,61.2,70.0,79.7,63.3,0.7,0.7,0.0,3.0,51,16.4,32.8,209,15.85,100,53,Des Moines,USA,41.5868,-93.625
2019-08-16,83.0,65.8,73.8,84.6,68.0,1.9,1.9,0.0,3.0,61,13.4,28.8,260,21.66,95,43,Des Moines,USA,41.5868,-93.625
2019-08-17,84.1,68.4,74.4,88.4,70.4,9.5,9.5,0.0,5.0,63,18.6,37.1,157,14.8,94,57,Des Moines,USA,41.5868,-93.625
2019-08-18,83.1,66.8,74.8,88.4,68.0,29.9,29.9,0.0,10.0,65,26.1,54.4,202,17.31,95,59,Des Moines,USA,41.5868,-93.625
2019-08-19,83.2,67.3,75.1,90.0,68.8,0.1,0.1,0.0,1.0,51,12.4,23.4,74,22.26,91,55,Des Moines,USA,41.5868,-93.625
2019-08-20,89.0,70.6,78.6,98.7,73.5,21.1,21.1,0.0,9.0,65,18.1,37.4,121,20.83,97,62,Des Moines,USA,41.5868,-93.625
2019-08-21,75.3,66.0,72.6,83.6,69.9,27.5,27.5,0.0,10.0,65,14.8,31.0,356,4.99,99,85,Des Moines,USA,41.5868,-93.625
2019-08-22,77.1,59.5,68.8,79.9,59.7,0.0,0.0,0.0,0.0,3,10.5,23.8,54,24.62,93,53,Des Moines,USA,41.5868,-93.625
2019-08-23,77.5,59.8,69.1,78.3,59.8,0.0,0.0,0.0,0.0,2,18.2,38.2,103,24.52,88,51,Des Moines,USA,41.5868,-93.625
2019-08-24,74.7,61.2,67.8,73.0,58.7,0.0,0.0,0.0,0.0,3,20.2,43.2,114,20.34,79,50,Des Moines,USA,41.5868,-93.625
2019-08-25,74.0,61.8,67.2,73.4,60.9,2.6,2.6,0.0,9.0,53,20.5,41.4,118,11.54,91,63,Des Moines,USA,41.5868,-93.625
2019-08-26,77.1,63.0,69.3,80.7,64.8,2.7,2.7,0.0,5.0,55,13.2,28.4,82,11.83,95,67,Des Moines,USA,41.5868,-93.625
2019-08-27,75.6,61.1,68.5,71.9,59.4,0.0,0.0,0.0,0.0,2,27.4,54.4,282,23.43,93,42,Des Moines,USA,41.5868,-93.625
2019-08-28,77.1,59.0,67.8,75.4,53.9,0.0,0.0,0.0,0.0,0,20.7,42.8,268,24.28,76,40,Des Moines,USA,41.5868,-93.625
2019-08-29,86.0,65.7,73.8,90.9,65.0,7.0,7.0,0.0,5.0,63,28.8,54.4,253,20.55,86,51,Des Moines,USA,41.5868,-93.625
2019-08-30,74.7,60.4,67.4,76.6,59.8,0.0,0.0,0.0,0.0,3,16.5,38.9,46,21.43,77,47,Des Moines,USA,41.5868,-93.625
2019-08-31,69.4,57.9,63.0,67.6,57.3,0.6,0.6,0.0,3.0,51,14.1,30.6,86,7.21,87,58,Des Moines,USA,41.5868,-93.625
2019-09-01,79.8,57.2,67.9,82.6,57.0,0.0,0.0,0.0,0.0,3,8.5,20.2,175,17.91,96,55,Des Moines,USA,41.5868,-93.625
2019-09-02,83.9,65.4,74.2,85.9,68.4,0.0,0.0,0.0,0.0,3,22.6,41.8,183,17.08,95,55,Des Moines,USA,41.5868,-93.625
2019-09-03,86.6,69.3,78.4,91.1,67.0,0.0,0.0,0.0,0.0,3,23.7,60.8,266,17.16,84,51,Des Moines,USA,41.5868,-93.625
2019-09-04,73.9,57.8,66.2,76.0,56.3,0.0,0.0,0.0,0.0,2,13.4,24.1,358,22.75,80,50,Des Moines,USA,41.5868,-93.625
2019-09-05,87.6,60.2,72.4,91.5,59.0,3.0,3.0,0.0,2.0,61,20.9,43.6,173,20.38,87,52,Des Moines,USA,41.5868,-93.625
2019-09-06,79.7,63.5,72.4,81.9,63.0,0.0,0.0,0.0,0.0,3,20.2,38.2,349,22.59,90,44,Des Moines,USA,41.5868,-93.625
2019-09-07,79.0,58.2,68.5,80.9,58.6,2.3,2.3,0.0,5.0,55,14.3,25.6,122,17.3,96,46,Des Moines,USA,41.5868,-93.625
2019-09-08,75.4,63.1,68.4,77.3,63.2,9.4,9.4,0.0,7.0,63,19.1,36.0,110,13.35,94,65,Des Moines,USA,41.5868,-93.625
2019-09-09,86.4,65.8,75.0,89.0,67.2,3.8,3.8,0.0,6.0,63,22.8,61.9,158,15.78,98,49,Des Moines,USA,41.5868,-93.625
2019-09-10,86.0,71.2,78.2,90.9,73.9,7.6,7.6,0.0,4.0,63,21.2,40.3,193,15.83,92,59,Des Moines,USA,41.5868,-93.625
2019-09-11,88.4,74.6,80.6,92.8,76.4,0.4,0.4,0.0,3.0,51,21.5,44.6,199,19.16,82,56,Des Moines,USA,41.5868,-93.625
2019-09-12,85.3,68.9,76.5,87.0,68.1,17.9,17.9,0.0,7.0,65,27.9,65.9,201,13.28,90,61,Des Moines,USA,41.5868,-93.625
2019-09-13,73.8,60.2,66.4,69.4,57.0,0.0,0.0,0.0,0.0,3,27.6,55.1,273,20.97,74,43,Des Moines,USA,41.5868,-93.625
2019-09-14,81.4,62.5,72.0,83.3,61.4,0.1,0.1,0.0,1.0,51,24.9,50.8,196,14.89,79,47,Des Moines,USA,41.5868,-93.625
2019-09-15,87.2,67.3,78.0,94.7,67.1,9.5,9.5,0.0,5.0,63,26.5,78.1,209,20.26,97,54,Des Moines,USA,41.5868,-93.625
2019-09-16,88.0,70.4,78.6,93.7,75.2,0.0,0.0,0.0,0.0,3,13.0,27.0,144,17.23,96,55,Des Moines,USA,41.5868,-93.625
2019-09-17,88.5,72.3,79.9,92.3,77.4,0.0,0.0,0.0,0.0,3,20.0,44.6,155,17.74,95,49,Des Moines,USA,41.5868,-93.625
2019-09-18,87.7,72.6,79.7,92.2,75.9,0.5,0.5,0.0,4.0,51,18.2,49.0,174,17.06,89,55,Des Moines,USA,41.5868,-93.625
2019-09-19,85.8,71.2,77.4,92.2,74.6,13.0,13.0,0.0,4.0,65,14.4,50.8,159,14.11,90,59,Des Moines,USA,41.5868,-93.625
2019-09-20,87.4,70.2,78.1,91.3,72.9,1.4,1.4,0.0,3.0,55,20.4,50.4,146,16.51,94,55,Des Moines,USA,41.5868,-93.625
2019-09-21,78.1,71.3,74.3,79.9,73.0,10.7,10.7,0.0,20.0,63,32.6,61.9,189,6.85,93,72,Des Moines,USA,41.5868,-93.625
2019-09-22,71.1,58.5,66.6,76.5,57.6,31.5,31.5,0.0,19.0,65,18.4,37.1,320,6.34,98,70,Des Moines,USA,41.5868,-93.625
2019-09-23,77.7,53.7,65.5,77.6,52.8,0.2,0.2,0.0,2.0,51,14.1,27.4,219,17.49,96,52,Des Moines,USA,41.5868,-93.625
2019-09-24,82.6,63.2,72.4,83.7,61.8,0.5,0.5,0.0,3.0,51,29.7,56.2,202,17.1,87,59,Des Moines,USA,41.5868,-93.625
2019-09-25,72.3,61.7,67.4,71.7,56.6,4.6,4.6,0.0,1.0,63,18.4,51.5,297,16.2,95,42,Des Moines,USA,41.5868,-93.625
2019-09-26,71.0,51.2,62.9,68.3,48.2,0.0,0.0,0.0,0.0,3,21.0,38.5,209,18.3,81,38,Des Moines,USA,41.5868,-93.625
2019-09-27,74.8,62.6,68.3,79.5,58.5,10.8,10.8,0.0,14.0,63,26.9,51.5,240,7.91,91,50,Des Moines,USA,41.5868,-93.625
2019-09-28,71.4,54.5,61.9,68.5,49.1,5.0,5.0,0.0,7.0,61,27.4,51.5,52,13.62,94,59,Des Moines,USA,41.5868,-93.625
2019-09-29,78.7,59.7,68.0,84.0,57.6,9.5,9.5,0.0,13.0,63,20.4,37.1,124,6.53,97,81,Des Moines,USA,41.5868,-93.625
2019-09-30,86.3,74.2,79.7,88.6,75.5,0.0,0.0,0.0,0.0,3,30.5,60.1,197,17.05,83,62,Des Moines,USA,41.5868,-93.625
2019-10-01,81.6,69.8,75.7,86.7,76.0,37.2,37.2,0.0,15.0,65,20.9,50.0,207,7.35,99,73,Des Moines,USA,41.5868,-93.625
2019-10-02,66.6,56.8,61.6,68.1,52.7,46.5,46.5,0.0,11.0,65,20.9,44.3,333,3.63,97,81,Des Moines,USA,41.5868,-93.625
2019-10-03,58.2,45.9,52.0,52.7,39.6,0.0,0.0,0.0,0.0,3,22.3,42.1,316,13.76,90,57,Des Moines,USA,41.5868,-93.625
2019-10-04,58.3,40.5,50.4,52.8,36.1,0.0,0.0,0.0,0.0,3,20.6,37.8,98,15.39,89,59,Des Moines,USA,41.5868,-93.625
2019-10-05,69.2,52.9,58.6,66.6,47.6,18.9,18.9,0.0,11.0,63,25.0,63.4,186,6.08,89,50,Des Moines,USA,41.5868,-93.625
2019-10-06,64.2,47.6,55.2,58.1,41.8,0.0,0.0,0.0,0.0,3,18.1,36.7,267,9.08,69,41,Des Moines,USA,41.5868,-93.625
2019-10-07,68.4,48.1,56.7,65.3,42.1,0.0,0.0,0.0,0.0,0,12.5,24.1,252,17.19,66,37,Des Moines,USA,41.5868,-93.625
2019-10-08,67.5,50.0,58.2,61.0,44.1,0.0,0.0,0.0,0.0,0,24.2,48.6,177,16.97,71,46,Des Moines,USA,41.5868,-93.625
2019-10-09,64.2,54.0,58.4,58.0,47.6,10.1,10.1,0.0,6.0,63,22.4,48.6,152,8.7,87,57,Des Moines,USA,41.5868,-93.625
2019-10-10,69.5,43.4,59.6,68.9,34.6,28.1,28.1,0.0,23.0,63,30.9,59.4,156,6.17,93,78,Des Moines,USA,41.5868,-93.625
2019-10-11,43.7,37.1,40.2,32.6,26.2,0.2,0.2,0.0,2.0,51,32.6,65.9,279,11.34,84,39,Des Moines,USA,41.5868,-93.625
2019-10-12,53.5,33.5,42.7,42.3,23.0,0.0,0.0,0.0,0.0,3,31.7,63.4,254,14.87,70,33,Des Moines,USA,41.5868,-93.625
2019-10-13,52.7,36.9,43.9,43.1,29.2,0.0,0.0,0.0,0.0,3,23.7,49.7,283,13.9,76,48,Des Moines,USA,41.5868,-93.625
2019-10-14,59.6,33.8,46.7,53.5,28.4,0.0,0.0,0.0,0.0,3,18.3,33.1,151,15.79,93,51,Des Moines,USA,41.5868,-93.625
2019-10-15,56.8,43.8,52.5,49.5,34.7,0.0,0.0,0.0,0.0,3,32.1,65.5,297,14.71,87,44,Des Moines,USA,41.5868,-93.625
2019-10-16,50.7,39.2,45.3,44.3,33.8,0.0,0.0,0.0,0.0,3,22.0,42.1,321,10.79,89,57,Des Moines,USA,41.5868,-93.625
2019-10-17,60.7,36.9,48.1,55.1,31.5,0.0,0.0,0.0,0.0,3,18.7,34.6,148,15.07,94,55,Des Moines,USA,41.5868,-93.625
2019-10-18,67.5,48.0,57.3,59.1,41.0,0.0,0.0,0.0,0.0,3,32.8,63.7,160,14.75,76,51,Des Moines,USA,41.5868,-93.625
2019-10-19,62.5,50.2,56.0,60.6,45.7,3.3,3.3,0.0,8.0,53,19.1,35.3,226,8.83,92,57,Des Moines,USA,41.5868,-93.625
2019-10-20,63.5,43.3,53.5,57.6,39.1,1.9,1.9,0.0,4.0,53,26.3,51.5,145,10.71,93,48,Des Moines,USA,41.5868,-93.625
2019-10-21,55.5,47.0,51.8,52.1,35.3,22.6,22.6,0.0,14.0,63,38.2,73.8,233,9.97,95,52,Des Moines,USA,41.5868,-93.625
2019-10-22,52.6,42.3,47.2,40.4,30.8,0.5,0.5,0.0,3.0,51,39.8,76.7,280,14.17,78,36,Des Moines,USA,41.5868,-93.625
2019-10-23,57.8,39.2,46.5,55.5,33.3,1.0,1.0,0.0,7.0,51,24.1,46.1,318,9.9,84,56,Des Moines,USA,41.5868,-93.625
2019-10-24,46.8,35.9,40.6,39.3,28.2,0.0,0.0,0.0,0.0,3,19.4,36.4,325,13.1,83,46,Des Moines,USA,41.5868,-93.625
2019-10-25,51.3,28.0,40.2,45.5,21.4,0.0,0.0,0.0,0.0,3,13.4,23.8,211,14.1,91,48,Des Moines,USA,41.5868,-93.625
2019-10-26,52.2,30.5,40.9,47.2,23.9,0.0,0.0,0.0,0.0,3,12.0,29.9,150,11.91,92,58,Des Moines,USA,41.5868,-93.625
2019-10-27,52.1,37.8,43.8,45.3,30.7,0.0,0.0,0.0,0.0,3,20.6,41.4,318,12.58,93,62,Des Moines,USA,41.5868,-93.625
2019-10-28,42.0,33.0,38.3,34.6,25.9,3.0,0.1,2.03,5.0,73,17.2,33.1,339,10.46,83,44,Des Moines,USA,41.5868,-93.625
2019-10-29,40.9,24.7,33.2,33.9,18.1,0.3,0.0,0.21,2.0,71,11.5,22.7,329,12.6,94,50,Des Moines,USA,41.5868,-93.625
2019-10-30,33.3,30.4,31.7,25.9,20.3,1.9,0.0,1.33,12.0,71,19.8,41.0,358,3.57,80,58,Des Moines,USA,41.5868,-93.625
2019-10-31,38.8,25.6,32.1,29.0,15.7,0.4,0.0,0.35,4.0,71,20.0,42.5,295,13.23,67,41,Des Moines,USA,41.5868,-93.625
2019-11-01,42.0,30.5,36.5,36.2,20.9,1.2,1.2,0.0,6.0,51,18.2,33.8,246,4.14,93,53,Des Moines,USA,41.5868,-93.625
2019-11-02,46.8,32.4,39.1,37.4,22.9,0.0,0.0,0.0,0.0,3,27.3,54.4,275,10.12,87,44,Des Moines,USA,41.5868,-93.625
2019-11-03,53.3,35.3,42.6,46.6,27.4,0.2,0.2,0.0,2.0,51,15.5,28.1,213,7.49,89,47,Des Moines,USA,41.5868,-93.625
2019-11-04,48.5,36.7,41.4,38.1,29.2,0.0,0.0,0.0,0.0,3,21.9,42.8,302,10.14,94,41,Des Moines,USA,41.5868,-93.625
2019-11-05,39.7,29.3,36.0,34.2,22.5,0.0,0.0,0.0,0.0,3,14.0,25.6,296,7.71,91,50,Des Moines,USA,41.5868,-93.625
2019-11-06,50.6,28.7,39.6,43.8,18.1,0.6,0.0,0.42,3.0,73,25.9,50.8,350,10.43,76,58,Des Moines,USA,41.5868,-93.625
2019-11-07,31.2,17.6,24.4,21.5,8.2,0.0,0.0,0.0,0.0,3,22.2,43.2,346,12.45,68,22,Des Moines,USA,41.5868,-93.625
2019-11-08,39.3,20.5,28.8,27.3,11.1,0.0,0.0,0.0,0.0,3,21.7,45.0,175,10.63,66,28,Des Moines,USA,41.5868,-93.625
2019-11-09,55.5,31.8,40.9,48.8,21.9,0.0,0.0,0.0,0.0,3,17.9,32.8,236,10.44,91,37,Des Moines,USA,41.5868,-93.625
2019-11-10,41.8,30.2,36.2,33.3,20.5,0.3,0.0,0.21,2.0,71,21.2,40.7,11,8.63,93,59,Des Moines,USA,41.5868,-93.625
2019-11-11,29.0,10.0,18.6,18.6,-1.1,5.4,0.0,3.78,10.0,73,27.0,54.0,344,9.09,81,50,Des Moines,USA,41.5868,-93.625
2019-11-12,17.4,-1.8,9.9,7.2,-11.0,0.0,0.0,0.0,0.0,3,24.1,45.4,210,11.68,70,46,Des Moines,USA,41.5868,-93.625
2019-11-13,33.1,14.8,25.6,26.0,3.2,1.4,0.0,0.98,6.0,73,20.2,38.2,204,4.0,92,56,Des Moines,USA,41.5868,-93.625
2019-11-14,31.3,19.3,25.3,24.1,11.3,0.0,0.0,0.0,0.0,3,13.6,28.1,308,11.31,92,67,Des Moines,USA,41.5868,-93.625
2019-11-15,52.9,24.3,35.9,45.7,16.5,0.0,0.0,0.0,0.0,3,13.0,23.0,199,10.31,84,37,Des Moines,USA,41.5868,-93.625
2019-11-16,49.5,31.5,39.3,39.5,22.6,0.0,0.0,0.0,0.0,3,23.8,47.2,154,10.02,80,45,Des Moines,USA,41.5868,-93.625
2019-11-17,47.3,35.9,40.6,39.9,30.3,2.2,2.2,0.0,4.0,53,17.2,37.1,301,4.1,93,67,Des Moines,USA,41.5868,-93.625
2019-11-18,49.3,26.9,38.9,43.1,20.5,1.5,1.5,0.0,5.0,53,14.5,30.2,177,6.39,100,63,Des Moines,USA,41.5868,-93.625
2019-11-19,52.8,33.7,42.9,45.5,27.0,0.0,0.0,0.0,0.0,3,20.5,37.8,307,10.14,95,52,Des Moines,USA,41.5868,-93.625
2019-11-20,58.6,33.6,48.2,51.0,27.4,1.3,1.3,0.0,3.0,53,25.5,60.8,139,8.47,92,55,Des Moines,USA,41.5868,-93.625
2019-11-21,58.1,28.9,44.1,52.0,19.1,9.2,9.2,0.0,10.0,61,33.4,74.9,288,4.44,92,61,Des Moines,USA,41.5868,-93.625
2019-11-22,34.2,20.7,26.5,27.9,11.6,0.0,0.0,0.0,0.0,3,17.1,31.3,341,10.31,79,53,Des Moines,USA,41.5868,-93.625
2019-11-23,45.2,25.8,34.4,35.5,18.3,0.0,0.0,0.0,0.0,3,19.3,40.7,249,9.58,82,44,Des Moines,USA,41.5868,-93.625
2019-11-24,52.2,33.0,40.6,44.8,25.8,0.0,0.0,0.0,0.0,3,14.6,29.5,256,8.9,87,49,Des Moines,USA,41.5868,-93.625
2019-11-25,50.9,34.8,41.6,42.7,29.3,0.0,0.0,0.0,0.0,3,18.4,38.2,297,8.87,90,48,Des Moines,USA,41.5868,-93.625
2019-11-26,40.1,31.5,36.6,33.7,23.4,8.6,8.6,0.0,10.0,61,22.0,41.4,48,2.78,96,72,Des Moines,USA,41.5868,-93.625
2019-11-27,39.1,30.5,34.1,34.8,18.0,0.8,0.5,0.28,6.0,71,38.2,73.4,306,5.12,97,59,Des Moines,USA,41.5868,-93.625
2019-11-28,33.0,26.8,30.0,26.0,18.8,0.8,0.1,0.49,7.0,71,14.0,26.6,81,2.38,87,66,Des Moines,USA,41.5868,-93.625
2019-11-29,38.1,31.6,34.3,30.7,23.3,4.7,4.7,0.0,6.0,61,19.9,38.9,113,2.67,96,80,Des Moines,USA,41.5868,-93.625
2019-11-30,46.0,35.4,39.8,40.8,26.1,3.5,3.5,0.0,15.0,51,25.0,45.7,132,2.35,98,75,Des Moines,USA,41.5868,-93.625
2019-12-01,37.7,28.9,33.3,29.8,17.2,1.1,0.7,0.28,6.0,71,32.8,64.4,311,2.22,95,73,Des Moines,USA,41.5868,-93.625
